761,ap,1,0.0,2,0,1,0.0337,1.0,0.0,
762,chiedere debbio male avere fatto invitare sempre quello ormai forza sentire parlare avere ulcera,23,0.0,1,0,0,-0.0303,0.0714,0.0,
763,soluzione solo bastare sinistra governo,9,0.0,1,0,1,-0.0635,0.0,0.0,
764,no nessuna essere proprio indigesto poi avere notare quello pdf come curare immagine chi veste truccare meglio fare caso come essere primo come essere oggi difendere solo interesse nostro non glia fregare meno,48,0.0208,6,1,5,0.045,0.0588,0.0,
765,credo storia insegnare riflettere senza essere tracciavi,10,0.0,2,0,2,0.0285,0.1429,0.0,
766,grande zia vaffanculo moncherini,6,0.0,2,1,0,0.0645,0.75,0.0,
767,schifo governo pagare non fa nulla essere senza parola,14,0.0,1,0,0,0.0437,0.0,0.0,
768,malata,2,0.5,1,0,0,-0.6328,0.0,0.0,
769,satira bastare,4,0.25,1,0,0,0.0312,0.0,0.0,
770,questo malpezzi castaldini non rendere conto italiano non sopportare quanto essere inutile ridicola questo sorrisetto demente povero kris avere votato questo debbio favore volere potere seguire tuo trasmissione senza questo vomitevole intervento evitare favore grazia,54,0.0,7,0,6,0.0222,0.0571,0.0037,
771,rispettare infermiere,1,0.0,1,0,0,0.2446,0.0,0.0,
772,fernet branca,5,0.0,2,0,1,-0.0098,0.0,0.0,
773,finca non riuscira guarire stupidire demenza sinistrato amico barbaro delinquente fare padrone,22,0.0,2,0,1,0.0284,0.0,0.0213,
774,fata stare zitto questo non potere sentire,9,0.0,2,0,1,-0.0104,0.0,0.0,
775,malpezzi contrario castrazione chimico volere certezza pene piu pena,17,0.0588,2,0,1,-0.0218,0.0,0.0,
776,mancare cagare medioevo,5,0.0,1,0,0,-0.1753,0.0,0.0435,
777,no non sopportare non potere piu sentire persevering_face ,10,0.0,4,2,1,-0.0323,0.0,0.0,
778,matteo salvini castrazione,5,0.4,2,0,1,0.0,-0.3333,0.0,
779,comunque ruspa governo pdf,5,0.0,2,0,1,-0.0488,0.25,0.0,
780,tappare bocca malpezzi pensare matteo questo dire po cavolate,15,0.0,1,0,0,-0.0045,0.0,0.0,
781,manca scogliono librandi mirandi come cacchio chiama quello pover uomo,14,0.0,2,0,1,-0.0293,0.2,0.0143,
782,non avere capire riforma senato unione civile sterchi option modo impedire fare fiorire vostro proposta rendere gratuito asilo nido soprattutto francia unione civile sterchi option essere gia realta tempo forse primo gratuito asilo nido testina,55,0.0182,6,3,6,-0.0037,0.1143,0.0,
783,renzi fare veramente schifo saio quello dito dove dovere mettere,12,0.9167,2,3,0,0.0938,0.0,0.0156,
784,insopportabile vivere italia,6,0.0,3,2,0,-0.1042,0.0,0.0,
785,fare schifo fare vomitare,4,0.0,2,0,2,0.0,0.0,0.08,
786,marco rovini troll pagare mafia capitale,7,0.0,1,0,0,0.0,0.3333,0.025,
787,umanizziamo bruciare qualcuno vedere khmer gambiera cosa,9,0.0,1,0,0,-0.0038,0.5714,0.0,
788,volere molto citrina,5,0.0,2,1,0,0.0625,0.3333,0.0,
789,gatta attaccato matronei,5,0.0,1,0,0,-0.0339,0.3333,0.0,
790,come sei governo questo lurido rammaglia dovere fare sparire,11,0.0,1,0,0,-0.2031,0.1111,0.0,
791,quanto cazzata solo serata,6,0.0,2,0,1,-0.082,0.0,0.0385,
792,rendere conto chi governare donna dovere essere ripresentato coso,15,0.0667,3,2,0,0.0141,0.1111,0.0,
793,sembrare uscita museo cera povero italia mettere lavoro forzato prego falla stare zitto,18,0.0,1,0,0,-0.0229,0.0,0.0,
794,nostro governante essere senza vergogna chissa giorno popolo italiano ribellera,16,0.0,2,1,1,0.0,0.0,0.0,
795,no,2,0.5,2,1,0,0,0.0,0.0,
796,castrazione chi difendere,6,0.0,2,0,1,-0.0137,0.0,0.0,
797,grande capitano,2,0.0,1,0,0,0.1289,0.0,0.0,
798,impossibile digerire ambedue,3,1.0,1,0,0,-0.165,0.0,0.0,
799,non piu scampo rimetti tanto dieta fuori,8,0.0,1,0,0,0.0195,0.1429,0.0,
800,vista tivu cambio canale non sfascio prendere cosa avere fatto essere coso importante solo presenza si salvini sopportare non centrare partito propio signore,36,0.0,2,0,1,0.024,0.087,0.0,
801,quando essere sgoverno non avere fatto questo legge,12,0.0,2,1,0,-0.0049,0.125,0.0,
802,no no no no no no no coso voto quello teste cazzo pensare votare,20,0.9,2,0,1,-0.0371,0.0,0.0156,
803,malva,1,0.0,1,0,0,0,1.0,0.0,
804,finca non venire stuprare moglie figlia mamma nipote sorella chi questo governo dovere fare legge,25,0.0,1,0,3,0.0497,0.0,0.0,
805,vedere manca maschio votero ora andare trafugati,14,0.0,1,0,0,-0.0109,0.1429,0.0,
806,malari quando servire non essere mai,8,0.0,3,0,2,-0.111,0.1667,0.0,
807,troppo forte matteo,4,0.75,1,0,0,0.0529,0.0,0.0,
808,lasciare insultare matteo salvini quello sapere fare oltre rubare stuprare ragazza essere votero schifo,18,0.0,4,1,4,0.0026,-0.0714,0.0194,
809,quando vedere sentire giro canale fare incazzare stupidaggine dire sembrare vivere altro realta,23,0.0,2,0,3,-0.0504,0.0,0.0211,
810,veramente fabbrica dovere andare tutto ladrone tenere governo fare provare cosa significare guadagnare stipendio,21,1.0,1,0,0,0.0578,0.0,0.0089,
811,caccia bombardiere,2,0.0,1,0,0,0.0,0.0,0.0,
812,becco chi scrivere quanto commento positivo vedere boh complimento,7,0.0,4,3,4,0.0559,0.1111,0.0,
813,sinistrorsi avere rotto palla vedere fare cosa superficiale fuori palla fabbrica delinquenza poverta volere diritto sicurezza,26,0.0385,3,1,3,-0.0102,0.0625,0.016,
814,fa ridere occhio,7,0.1429,1,0,0,0.0,0.0,0.0,
815,ciao matteo lavoro supermercato fare servizio sorveglianza oltre andare quello fare rubare senza alcun ritegno tutto volta fermo ridonare faccia dire tanto potere fare quello volere nessuno fa niente prendere giro italiano,53,0.0,1,0,3,-0.0313,0.0,0.0045,
816,mandare casa questo sciagurato esiliare tutto il centro sinistrato magari mongolia cina dove ancora vigere condanna morte come traditore patria,30,0.0333,2,1,1,-0.0724,0.0476,0.007,
817,in quando non tocchera figlia allora qualcosa fara ciao matteo,14,0.0,2,0,1,-0.003,0.1,0.0,
818,ok bicarbonato fare ancora fatica,8,0.0,2,1,0,-0.0328,0.2,0.0,
819,comunista,1,0.0,1,0,0,-0.0625,0.0,0.0,
820,mantenuta autorizzare,2,0.0,1,0,0,-0.2344,0.0,0.0,
821,aprire no renzi vaffanculo andare africo,13,0.0,2,0,1,-0.0585,0.1667,0.0,
822,poco roma posta cena,9,0.0,3,1,1,0.0,0.25,0.05,
823,,1,0.0,1,0,0,0,0,
824,castaldini incapace,2,0.0,3,1,2,0.0,0.0,0.0526,
825,ruspa matteo,2,0.5,2,1,0,0.0,0.0,0.0,
826,avere perdere parola stasera delusione,6,0.0,3,1,1,-0.2065,0.0,0.0,
827,peggio lassativo,4,0.0,1,0,0,-0.2672,0.0,0.0,
828,questo bastardo cosa dovere ancora combinare stare rovinare giorno giorno ora qualcuno muovere pesantemente questo non sapere cosa fare maledetto,25,0.0,2,0,4,-0.0587,0.0,0.0069,
829,fare stesso trattamento no,8,0.0,2,1,0,-0.2031,0.0,0.0,
830,concordare solo fare rispettare legge certezza pena essere ottimo inizio,17,0.0,2,1,0,0.1157,0.0,0.0,
831,avere gia vomitare diverso volta nauseare malpezzi poi dare po flit doto,17,0.9412,2,0,1,0.0008,0.0833,0.0139,
832,sgrano pirla sei chi paga tutto spesa storta,11,0.0,3,2,0,0.0693,0.25,0.0227,
833,colonna terribile quello questo dire ragazza,8,0.125,3,1,2,-0.1509,0.0,0.0,
834,ancora commentare non fare rivoluzione dare italia mano straniera addio nostro bandiera renzi avere vendere ancora fare coglione anziche battere leone nostro nonno stare rivoltare tomba stare fermo,49,0.0,1,0,1,-0.0033,0.0,0.0051,
835,castrazione chimico molto ruspa,5,0.0,2,1,0,0.0,0.0,0.0,
836,essere stare bestia non tutto essere coso comunque castrazione chimico,12,0.0,2,0,2,0.0016,0.0,0.0143,
837,schifo restare impunito,4,0.0,3,1,1,-0.0417,0.0,0.0,
838,venire schifo guardare sentire quello non puo piu preveniste,16,0.0,6,0,5,-0.2292,0.1111,0.0167,
839,malpezzi questo esprimere tutto suo deficienza avere capire malpezzi ruspa andare usare questo governo fantoccio poi campo zingaro ruspa primo governo poi campo,37,0.0,2,1,2,0.0104,0.0,0.0063,
840,impiccare studio,3,0.0,1,0,0,0.0,0.0,0.0,
841,cominciare intanto mandare casa questo bastardo altro cittadino europeo melanofori palla,17,0.1765,1,0,1,-0.0499,0.0909,0.0227,
842,budda matri beaming_face_with_smiling_eyes ,2,0.0,2,2,0,0.2656,0.5,0.0,
843, bomb ,1,0.0,1,0,0,0,0,
844,matteo schifo,3,0.0,2,0,1,0,0.0,0.0769,
845,andare cagare,3,0.0,2,1,0,-0.0137,0.0,0.0769,
846,no ecco questo dedicare,7,0.0,3,1,1,-0.4375,0.0,0.0,
847,quanto fatica fregare italiano agevolare clandestino,10,0.9,2,0,1,0.0156,0.0,0.0,
848,sgrano pezzo mordacchia,5,0.0,1,0,0,0.086,0.6667,0.0,
849,no essere cretino estate mandare quello paese parte mio,14,0.0,1,0,2,0.0121,0.0,0.0182,
850,brava complimento vallo raccontare chi non avere mangiare vergogna,11,0.0,2,0,2,0.2264,0.0,0.0,
851,matteo intervenire,2,0.0,3,0,2,0.0,0.0,0.0,
852,matteo dovere promettere questo infame presto pagare caro quello stare fare nostro paese sodo rubare tutto pdf alfano,31,0.0323,1,0,1,-0.0328,0.0556,0.0085,
853,stare zitto sei sempre stare quello non vedere non sentire non parlare adesso successo avere imporre dire questo cazzata vergogna essere votero traditore patria italiano,29,0.0,4,2,7,-0.0538,0.0,0.0059,
854,roma merda,3,0.0,1,0,0,0.0547,0.5,0.0,
855,,1,0.0,1,0,0,0,0,
856,questo indeiscente cazzo dire falla tacere non porta casa suo,17,0.0,1,0,0,0.0379,0.2,0.0164,
857,digerire traditore come digerire questo,10,0.0,2,0,2,-0.0221,0.0,0.0,
858,quando mai roma anno lavorare sapere solo rubare bah raccontare solo balla difendere solo roma mussulmano cornacchia,22,0.0,1,0,0,-0.0335,0.1765,0.0259,
859,quello sconosciuto undici questo palla nessuno uguale niente governo grazia destra suo partito chiama nuovo centro destra virare tutto sex questo punto amare piu poltrona colore politico,43,0.0,1,0,8,0.0216,0.0741,0.0054,
860,ruspa dopo ruspa rispedire tutto rompere palla casa questo porco ladro,20,0.9,3,1,1,-0.0033,0.0,0.0571,
861,insopportabile vedere questo momento immorale davanti quello povero ragazza violentare vergogna,14,0.0,3,1,1,-0.2125,0.0,0.0105,
862,tenere vita artificialmente,5,0.2,2,1,0,-0.104,0.0,0.0,
863,quando volere ripulire do mimetico venire insieme primo linea sara solo differenza prendere coso fata frocio culo altro,35,0.0,1,0,0,-0.0036,0.0,0.0168,
864,becco limitare,2,0.0,2,0,1,-0.0098,0.0,0.0,
865,spicchino subito,4,0.0,1,0,0,-0.0776,0.5,0.0,
866,dittatura,1,0.0,2,0,1,-0.25,0.0,0.0,
867,eccola castaldini cosa dire,6,0.0,2,1,1,0.0312,0.0,0.0,
868,subito,1,0.0,1,0,0,-0.1562,0.0,0.0,
869,no odioso,2,0.0,1,0,0,0.3233,0.0,0.1111,
870,no non sopportare volere sapere come fare ad essere po colpa do debbio piacere rovinare serata invitare,29,0.0,2,0,3,-0.1048,0.0588,0.0,
871,matteo mandare via tutto essere,7,0.0,1,0,0,0.0,0.0,0.0,
872,zoccola,2,0.0,2,0,1,0,0.0,0.0,
873,veramente demente votero senso parola,8,0.0,2,0,1,0.0898,0.0,0.027,
874,convenire fare simpatico avere vedere mano avere come una coscia mio jet una sberla senso antiorario salvini sveglia repubblica serenissima tuello uso come zerbino,37,0.027,4,1,3,0.0521,0.125,0.0,
875,tocchera popolo mandare casa questo maiale infame vedere politico non essere grado fare riparlare ottobre,26,0.0,3,0,3,-0.05,0.0,0.0095,
876,zingaro adesso comandare andare no campo roma avere prendere troppo piede governo piu permettere fare me cazzo volere avere permesso vivere me piu para pace illegalita piu assoluto,48,0.0417,9,4,7,0.0387,0.1071,0.0111,
877,ridicola tutto,4,0.0,1,0,0,-0.0625,0.0,0.0,
878,cura sound,4,0.0,1,0,0,0.1074,0.5,0.0,
879,castrazione chi governo non fa legge tutelare donna bambino,14,0.0,1,0,0,0.0557,0.0,0.0,
880,zingaro immigrato fare piu soldo droga,12,0.0,2,0,1,-0.0125,0.0,0.0,
881,bisogna tagliare palla chi stuprare fa ancora poi tagliare altro vedere coso come passo voglia stuprare questo legge,28,0.0,2,1,0,0.0078,0.0,0.0086,
882,paolo quando essere questo persona cambio canale fare venire vomito volere guardare tivu non invitare quello persona irritante grazia,27,0.0,1,0,0,-0.0031,0.0526,0.015,
883,essere insopportabile vivere violetta rosa pensare italiano essere tutto indeiscenti,13,0.0,1,0,0,0.0009,0.2,0.0119,
884,fare venire vomito,5,0.0,1,0,0,-0.0156,0.0,0.0556,
885,essere imbarazzi quanto essere stupido oltre insopportabile antipatico,10,0.0,2,0,1,-0.4062,0.125,0.0286,
886,essere donna non sopportare antipatico odioso,8,0.0,2,0,3,0.1602,0.0,0.0222,
887,quello sia malpezzi castaldini dovere violentare invece quello povero ragazza grande matteo salvini sei governare mandare via quello schifoso roma fare legge castrazione donna non toccare bambino vedere trasmissione ieri venire tragettare vedere quello pdf schifoso quello educatore mandare via italia,67,0.0149,2,0,1,0.0015,0.0488,0.01,
888,sapere cd novembre votare essere garantire solo porre ad alfano,18,0.9444,2,1,0,0.0052,0.1,0.0,
889,acido muriatico,2,0.0,2,0,1,-0.2109,0.0,0.0,
890,matteo ora poti essere impegnare gay ora pensare pene stupratore seriale improvvisare fara troppo tardi ancora troppo vittima donna armare forbice zagaglie,28,0.0,5,3,5,0.0133,0.0909,0.0129,
891,bastare eliminare magistratura rossa complice questo criminale,11,0.0,2,1,0,-0.0742,0.0,0.0161,
892,povero italia sottomettere politica aberrare andare affondata creare repubblica chiuso,16,0.0,2,0,2,-0.0529,0.0,0.0,
893,non contemporaneo avere pieta,6,0.0,3,2,0,0.2656,0.0,0.0,
894,no non potere sentire bugiardo pensare chi casa sia idiota,15,0.0,2,0,1,-0.0063,0.0,0.0345,
895,schifo totale,2,0.0,2,0,1,-0.0469,0.0,0.0,
896,bugiardo infame ritornare fare danno firenze ricordare popolo non avere eleggere sei abusivo andare coda gamba,27,0.0,1,0,0,-0.0165,0.0,0.0091,
897,mangiare schifo personaggio ancorare solo al poltrona spoltroni,14,0.0714,4,1,2,-0.0375,0.125,0.0159,
898,mettere petulante antipatico levare torno,8,0.0,1,0,0,-0.125,0.0,0.0,
899,essere capitano,4,0.0,2,1,0,0.0,0.0,0.0,
900,salvini procura avere fatto record mandare avviso garanzia qui dove essere stare morto scazzo dormire tutto coprire tutto tutto west il italia colpa crollo chi puo essere morto avere pagare biglietto passare li sex sia maledetta,57,0.0,8,1,7,-0.0767,0.1053,0.0,
901,solo settimana fare stare solo settimana centro libico governativo vedere come uscire,18,0.0,4,0,3,0.0013,0.0,0.0,
902,avere appena ammesso libia governo non conta cazzo dormire sereno,17,0.0,2,1,0,-0.0202,0.0,0.0154,
903,beato chi credere mettere dormire proprio coscienza profittatore debole mento,15,0.0,2,0,1,-0.0287,0.0,0.0,
904,essere sicuro dormire sereno xenofobo razzista come andare nozze video terribile come quello essere stare pubblicare vergone,22,0.0,3,0,2,-0.1484,0.0588,0.0,
905,cloaca ogni volta aprire bocca pardon chiuso venire nausea,15,0.0,1,0,4,-0.0175,0.0,0.0,
906,bravo trionfino apprezzare come attore adesso come uomo,10,0.0,2,1,0,0.1408,0.125,0.0,
907,fare tortura poi vedere come cambiare idea questo qua,14,0.0,2,1,0,-0.0918,0.0,0.0,
908,ora andare vaffanculo tutto razza tuo mio sapere fascista pure solo verso,23,0.0435,2,0,1,0.0304,0.1667,0.0137,
909,compito repubblica quello contraddire qualsiasi cosa salvini,12,0.0,2,0,1,0.0429,-0.1429,0.0,
910,continuare ripetere dormire sereno evidente contrario,10,0.0,3,0,2,0.0668,0.0,0.0,
911,chi non avere coscienza dormire sempre sereno ogni situazione,10,0.0,2,0,2,-0.0063,0.0,0.0,
912,dormiro sereno quando mandare salvini al tortura infame libia,11,0.0,1,0,0,-0.127,-0.1111,0.0,
913,ringraziare salvini,3,1.0,1,0,0,0.0,-0.5,0.0,
914,dovere essere il inferno essere bruciato vivo,9,0.0,1,0,0,-0.1738,0.0,0.0,
915,matteo continuare coso,3,0.0,1,0,0,0.0,0.0,0.0,
916,mandare quello vendere menefreghista incognito poi vedere come dire no libico essere farabutto,20,0.6,3,0,2,0.0341,0.0769,0.0106,
917,bravo salvini pensare come,6,0.0,1,0,0,0.1916,-0.25,0.0,
918,cattolico unire preghiera chiedere grazia,9,0.0,2,1,0,0.0913,0.0,0.0,
919,mente sapere mentire buffone buffone buffone,7,0.0,2,0,3,0.0037,0.0,0.0227,
920,dormire vedere tanto milione essere sicuro lega pelandrona roma non perdonare piu vaffanculo,17,0.4706,1,0,0,-0.0199,0.0769,0.0109,
921,andare cauto premier grado volere tempo,10,0.0,1,0,0,0.0876,0.0,0.0,
922,orrido sottospecie essere umano pile_of_poo ,6,0.0,1,0,0,-0.2188,0.0,0.0,
923,non volere nostradamus capire essere alleato lega programma essere simile,17,0.0588,2,0,1,-0.0279,0.0,0.0,
924,"stella avere dare paese mano salvini ""z	u	l	u"" consenso al urna",15,0.0667,1,0,0,0.0695,0.0,0.0,
925,caro trionfino certo cosa bisogna avere sensibilita cultura il intelligenza leggere primo apprezzare capacitare critica mettere frutto,24,0.0,3,0,4,0.0158,0.0588,0.0,
926,ecco persona sapere mettere seriamente discussione bravo intelligente,12,0.0,2,0,1,0.1342,0.0,0.0,
927,tenerone sei non sapere stare rifilare fregatura assomigliare quello ingenuo al fautori comprare rolle prezzo caffo andare via felice soddisfare convincere avere fatto il affare secolo favore fatto canna prossimo volta primo votare sicuramente essere piu lucido,58,0.0,5,1,5,0.085,0.0541,0.0,
928,avere votare stella mio conoscente avere votare stella nessuno pensare minimamente avere deluso aspettativa orgoglioso,22,0.0,7,0,7,0.0518,0.0,0.0,
929,manipolazione cretino,4,0.0,1,0,0,0.0068,0.0,0.0476,
930,quanto stupidire ignoranza politico,7,0.0,1,0,0,-0.0677,0.0,0.0,
931,matteo salvini non andare persona vedere,10,0.0,2,1,0,-0.0039,-0.1667,0.0,
932,trionfino minima stare dire sperare forse un alleanza il esentino firenze,15,0.0667,3,0,3,0.012,0.3636,0.0,
933,interessante articolo molto interessante perfetto vostro target lettore,11,0.0,4,0,3,0.0625,0.0,0.0,
934,fesso sei fatto prendere culo prossimo volta uso cervello adesso sentire colpa colpa tuo lo avere prendere didietro chi non avere votare,32,0.0,4,0,4,-0.0529,0.0455,0.0074,
935,stella essere dimostrare quello potere aspettare governo spoltroni governo svariare mese nascondere dietro figura salvini conoscere suo felpa folcloristico al sagra polenta,35,0.0286,4,0,5,-0.008,0.0,0.0,
936,ogni giorno sconosciuto alzare sapere avere suo mezzo pomeriggio notorieta dovra fare nome salvini,23,0.0,1,0,0,0.0263,-0.0714,0.0,
937,allora avere ragione praticamente sei diventare democristiano winking_face_with_tongue ,8,0.0,2,0,1,0.1051,0.0,0.0,
938,volere secondo riflessione capire schifezza essere stalla evidentemente trionfino non avere avere secondo tempo riflettere,26,0.0,2,0,1,0.0469,0.0667,0.0,
939,vota merda pdf fare cortesia tenere,13,0.0,1,0,0,0.0969,0.3333,0.0,
940,non mai troppo tardi quando sbagliare giusto ammettere,11,0.0,1,0,1,0.003,0.0,0.0,
941,essere tanto non sei solo stella perdera molto suo elettorato,14,0.0,2,0,2,0.0988,0.0,0.0,
942,non avere idea chi sia letto tuo proclama venire spontaneo dare pirla,19,0.0,2,1,0,-0.0047,0.0,0.0145,
943,sei casta sei vergogna permettere giudicare ministro andare lavorare,16,0.0,1,0,0,0.0201,0.0,0.0,
944,rispetto vide altro quando essere espresso saccente arroganza ribadire quello avere scrivere felice giornata,19,0.0,3,1,3,0.1423,0.0714,0.0093,
945,ladrone vergone tutto soldo prendere senza meritare capra lardosa,12,0.1667,1,0,0,-0.0335,0.1111,0.0154,
946,giordano tipico giornalista inutile risultato perennemente scadente specie miracolone acido come zitella vergine,19,0.0,2,0,3,-0.0452,0.0769,0.0,
947,questo scozzone non avere dire essere dare fuoco cosa aspettare,15,0.0,3,2,0,-0.01,0.1,0.0,
948,bastare tutto problema avere il italia non esistere solo migrare fare finire campata questo,19,0.0526,6,2,4,0.0208,0.0,0.0,
949,non avere dichiarare dare foco pubblico piazza ancora aspettare,13,0.0,1,0,1,-0.0071,0.0,0.0,
950,non avere quasi mai concordato spazzola quanto riguardare ricetta economico suo posizione chiarire differenza destra fascismo destra economico non fascismo come sinistra non comunismo,36,0.0,2,0,2,-0.0081,0.0417,0.0,
951,cosa stare ancora ad ascoltare salumaio emiliano non essere capace fare salame rompere questo unionismo vomito,24,0.0,1,0,0,0.0278,0.0625,0.0182,
952,eccolo qui pota eccellenza vecchio pensionato stordire neurone cervello,14,0.0,1,0,0,0.0598,0.1111,0.0,
953,parte non questo spiegare differenza incontro stare incontro privato come funzionare fa cosa sbagliare ventini renzi poi fa salvini secondo godere immunita data primo,42,0.0238,2,1,0,-0.0012,0.0769,0.0,
954,ecco altro beota foto antifascista cosa volere spiegare piccolo ritardare mentale iniziare togliere quello foto beota poi spiegare alcune sospetta,30,0.0,3,1,1,-0.0256,0.1739,0.0068,
955,elettore mi su riconoscere cromosoma fatto quando altro parlare fatto tirare fuori solo offesa dare quoziente intellettivo pari quello medusa spiaggiata,34,0.0,1,0,0,0.0081,0.0952,0.0,
956,shanghai citta abitante potere girare sereno pacifico nessuno fa niente taxi cibo acqua praticamente gratis ecc ecc,24,0.0417,4,0,8,0.0181,0.0,0.0,
957,bona solo nessuno fiatare adesso bomba stare fatto fuori improvvisamente tutto vedere problema ovunque primo dove eravate fenomeno,22,0.0,4,1,3,0.0007,0.0588,0.0,
958,ministro dell istruzione ministra minestra analfabeta cosa volere aspettare,14,0.0,2,1,0,-0.0045,0.1,0.0133,
959,qualcuno puo gentilmente spiegare noto contratto governo riforma strutturale essere scuola grazia smiling_face_with_smiling_eyes ,18,0.0,3,1,3,0.1519,0.0,0.0,
960,politica del austerita voluta dal ue collaborazione nostro governo precedente il attuale avere portare scuola non solo questo risultato,23,0.0,2,0,5,-0.0038,0.0,0.0,
961,avanti cambiamento,4,0.0,2,0,1,0.0011,0.0,0.0,
962,fa morale polo freud perir pataccone polso bello abbronzare favore,19,0.0,3,0,4,0.0929,0.2,0.0,
963,salvini avere votare avere ammesso avere commesso errore quanto politico fare pubblico ammenda errore,20,0.0,3,1,2,-0.0906,-0.0714,0.0,
964,salvini avere sempre fatto parte sistema volta era cucciolo cane scodinzolare davanti suo padrone farabutto umberto bosso,25,0.0,2,0,2,0.0043,-0.0588,0.0165,
965,intanto accordare turbatore libico dimostrare grande disumanita meglio essere tacere comunque,17,0.0,3,0,3,0.0493,0.0909,0.0,
966,secondo poco ministro passato governo forse il unico avere operare nel interesse italiano qualche modo avere affrontare trovare soluzione moralmente piu meno indivisibili problema del immigrazione incontrollato,36,0.0,1,0,0,-0.0616,0.037,0.0,
967,senza vergogna partito avere iniziare privatizzare tutto possibile tasse italiano benetton avere fatto ponte ed oro adesso colpa essere salvini al epoca non contare nulla vedere capo lega era bosso essere socio forzuta patto nazareno adesso fata gnorri essere penoso soprattutto vigliacco dentro,65,0.0,5,4,0,-0.0196,0.0698,0.0034,
968,salvini avere dire non fare manutenzione problema non concessione speculazione spinta al estremo,20,0.0,2,1,0,-0.0061,-0.0769,0.0,
969,come avere sempre dire governo essere tanto ignorante non sapere leggero essere solo bravo dare colpa ad altro,23,0.0,2,0,1,-0.1037,0.0,0.0091,
970,riaccordo salvini non era ministro era semplice parlamentare,11,0.0,1,0,1,-0.0357,0.0,0.0,
971,voto concessione cosa ci entra responsabilita vostro tutto vostro non avere controllare mazza irresponsabile,19,0.0,5,1,4,-0.0209,0.0769,0.0093,
972,votare non significare essere complice poi quello tempo non essere salvini bosso,15,0.0,3,0,3,0.028,-0.0833,0.0,
973,non volere sentire tirare ballo avere finire rovinare il italia continuare parlare,14,0.0,2,0,2,-0.0387,0.0,0.0,
974,problema non concessione mancare controllo,10,0.0,2,0,1,-0.1467,0.0,0.0,
975,balordo sinistra fare scaricabarile,7,0.1429,1,0,0,-0.0824,0.0,0.0,
976,tinniti dovere solo stare zitto sei vergogna calabria,10,0.0,2,0,1,-0.0969,0.125,0.0,
977,fare saluto romano essere apologia fascismo reato,11,0.0,1,0,0,-0.0521,0.0,0.0204,
978,il invasione il invasione ultracorto privo anima pieta rispetto umano circondare questo benissimo altroche,21,0.0,3,0,2,-0.0429,0.0714,0.0,
979,il invasore sound schiacciare letame,7,0.0,2,0,2,0.0117,0.2,0.0,
980,avere ragione invece democratico medio coso pollo cascare,10,0.0,1,0,1,0.0517,0.0,0.0175,
981,cosa ridicola detta orbare stesso incontrare salvini avere chiedere consenso berlusconi questo dire lungo salvini marionetta,26,0.0,2,0,5,-0.0091,-0.125,0.0,
982,truffatore pdf avere governato talmente male oggi trovare mantenere nullafacente padano spadroneggiare questo dovere ringraziare tresconi compagnia brutto,27,0.0741,3,0,2,-0.0635,0.1111,0.0065,
983,alleare andorra bulgaria,7,0.0,2,0,2,0.0,0.0,0.0,
984,sciacallo stare scoperchiare fogna tachiste,8,0.0,2,0,1,-0.0625,0.2,0.0,
985,intanto trucia andare pechino chiedere il elemosina andare chiedere ritornare comprare news titolo stare spolpera momento guscetto avere impedire sbarco ricotti bah,36,0.0,7,5,5,0.01,0.2273,0.0,
986,innanzitutto non ci e scrivere fare storia legge bene ammesso non concedere avere tutto diritto fare storia legge consentire persona non essere oggetto scappare guerra,37,0.027,4,0,7,0.0034,0.0417,0.0,
987,avere vedere quanto inventare puro imporre tutto migrare suolo italiano appellare qualsiasi cavillo pretesto essere allucinante il italia non il eldorado smettere illudere quello migrare economico,34,0.0,6,3,2,-0.036,0.0385,0.0,
988,no volere andare montecarlo vedere sgraneremo,9,0.0,2,0,1,0.0937,0.1667,0.0,
989,bastare sbattere palla quello dire commissione ue vedere quando servire aiuto ricollocazione avere fatto finta non sentire,27,0.0,1,0,2,0.016,0.0,0.0082,
990,pamela stare uccisa fatta pezzo maledetto sbarcare qui italia bastare,14,0.0,2,0,3,-0.0217,0.0,0.0,
991,senegal al aeroporto dar tutto documento regola primo cosa avere fatto stare prendere impronta digitale tralasciare trattamento,24,0.0,2,0,5,-0.029,0.0588,0.0,
992,salvini vedere notizia avere lasciare tutto basire fenomenale vedere faccia giornalista missionario avere stendere,27,0.0,3,1,3,0.012,-0.0714,0.0,
993,mai vedere storia italiano ministro volere coso bene popolo,12,0.0,2,1,0,0.0175,0.0,0.0,
994,povero ipocrita istigatore odio altro salvini essere cancro del italia,15,0.0,4,0,3,-0.1275,-0.1,0.0143,
995,questo foto stare scattare quando il italia vincere il ultimo mondiale ci ero tanto altro italiano,16,0.0,2,0,1,0.017,0.0667,0.0,
996,ancora non avere capire problema non colore pelle,15,0.0,2,1,0,-0.0107,0.0,0.0,
997,resistenza chi cosa soprattutto quale vide quale soluzione concreto nostro paese,16,0.0625,3,2,1,0.0383,0.0909,0.0,
998,quattro scappare casa zecca rossa centro sociale,9,0.0,2,0,1,-0.0173,0.0,0.0208,
999,arroganza quello pensare solo proprio idea sia quello giusto,13,0.0769,2,1,0,0.0789,0.0,0.0,
1000,sempre quell idiota salvini poco ce trovare vendere folletto casa,18,0.0,3,2,0,-0.0224,0.0,0.0154,
